time,latitude,longitude,depth,mag
2021-10-19T06:12:58.629Z,61.5467,-147.9243,33.9,1
2021-10-19T06:09:12.110Z,47.7775,-113.717,4.45,0.3
2021-10-19T06:01:43.051Z,63.0347,-149.115,83.3,1.6
2021-10-19T05:58:16.330Z,32.8505,-116.2178333,11.33,0.89
2021-10-19T05:56:31.780Z,44.7216667,-111.253,9.16,0.33
2021-10-19T05:52:13.510Z,35.5058333,-118.3871667,7.16,1.84
2021-10-19T05:49:32.810Z,41.9936667,-112.126,7.96,1.25
2021-10-19T05:36:34.040Z,38.456,-119.4846667,5.33,0.78
2021-10-19T05:32:32.668Z,34.5883,28.3882,41.53,5.9
2021-10-19T05:13:07.838Z,9.4901,-85.9802,12.86,4.4
2021-10-19T05:05:42.037Z,62.2649,-151.4177,81,1.9
2021-10-19T05:03:00.094Z,59.0391,-155.5891,14.5,1.7
2021-10-19T04:54:00.070Z,40.403,-124.4816667,17.84,1.67
2021-10-19T04:52:59.356Z,47.7631,-69.8984,15.92,2.7
2021-10-19T04:51:32.890Z,36.191,-97.271,7.7,0.62
2021-10-19T04:27:16.120Z,19.21999931,-155.3931732,32.43999863,2.00999999
2021-10-19T04:18:47.350Z,35.8835,-117.7241667,4.26,0.66
2021-10-19T04:15:51.246Z,38.1901,-117.7699,8,1.4
2021-10-19T03:54:40.074Z,42.6829,-79.834,5,2.4
2021-10-19T03:49:41.150Z,37.7681667,-121.9731667,7.86,1.47
2021-10-19T03:44:02.150Z,19.20116615,-155.4284973,35.09999847,2.02999997
2021-10-19T03:35:57.180Z,39.4273333,-110.314,-1.17,1.38
2021-10-19T03:31:42.916Z,61.805,-150.0747,57.8,2.2
2021-10-19T03:28:51.067Z,63.0604,-151.4038,0,1.9
2021-10-19T03:27:38.300Z,36.6118333,-121.159,7.47,1.32
2021-10-19T03:22:38.010Z,39.4285,-110.2976667,-2.19,1.71
2021-10-19T03:08:32.930Z,38.475,-119.5195,4.53,1.8
2021-10-19T03:03:34.400Z,39.4281667,-110.313,-1.15,1.62
2021-10-19T02:58:01.680Z,44.1971667,-115.1008333,8.21,1.91
2021-10-19T02:45:48.780Z,38.8251667,-122.8013333,2.26,1.21
2021-10-19T02:45:45.670Z,44.2013333,-115.099,7.31,2.21
2021-10-19T02:45:21.843Z,61.2273,-149.2117,32.9,2
2021-10-19T02:41:20.480Z,38.5656667,-119.451,4.94,1.46
2021-10-19T02:39:37.025Z,38.1539,-117.9449,10.9,0.8
2021-10-19T02:33:45.966Z,59.8913,-153.5794,136.9,2.2
2021-10-19T02:32:44.710Z,38.8308334,-122.8148346,1.76,0.94
2021-10-19T02:30:37.286Z,57.3595,-156.32,57.7,2.1
2021-10-19T02:28:34.024Z,64.9483,-147.0424,13.1,1.6
2021-10-19T02:22:35.900Z,19.1838,-66.5426,21,3.35
2021-10-19T02:17:00.701Z,56.2457,-149.3674,10,3.7
2021-10-19T02:14:48.481Z,62.2162,-149.3308,34,1.6
2021-10-19T02:08:44.529Z,55.8203,-155.5201,15.5,3.4
2021-10-19T02:03:13.905Z,37.2412,-116.5717,1.2,1.4
2021-10-19T01:42:28.910Z,-57.9499,-25.5233,35,4.7
2021-10-19T01:33:35.910Z,39.363,-123.2571667,4.93,1.11
2021-10-19T01:24:57.370Z,38.9705,-123.3135,3.04,1.29
2021-10-19T01:22:02.690Z,38.7994995,-122.8216629,3.01,0.76
2021-10-19T01:21:30.160Z,39.4271667,-110.3028333,-2.03,1.42
2021-10-19T01:12:37.040Z,19.2845,-65.0668,40,3.74
2021-10-19T01:10:52.213Z,64.9393,-148.8814,19,1.2
2021-10-19T01:02:45.215Z,57.5382,-154.267,35.9,2.8
2021-10-19T00:56:26.927Z,63.0858,-150.7847,117.4,2.1
2021-10-19T00:48:45.435Z,63.3516,-149.4994,88.1,2.2
2021-10-19T00:44:59.631Z,-19.7631,-178.0946,437.08,4.2
2021-10-19T00:44:09.237Z,22.5257,92.7906,35,4.8
2021-10-19T00:43:54.550Z,19.15850067,-155.5065002,34.06000137,2.01999998
2021-10-19T00:43:45.949Z,64.9365,-147.297,0,1.5
2021-10-19T00:43:05.250Z,34.1305,-117.4711667,4.75,1
2021-10-19T00:37:34.951Z,-3.6558,134.724,37.59,4.7
2021-10-19T00:34:52.900Z,19.23766708,-155.3760071,34.97999954,1.75999999
2021-10-19T00:27:28.900Z,33.5146667,-116.5516667,15.44,1.26
2021-10-19T00:26:26.858Z,38.1338,-117.9113,4.9,1
2021-10-19T00:16:23.087Z,-15.9984,-174.7998,264.63,4.3
2021-10-19T00:12:32.899Z,36.46383333,-98.76266667,8.53,1.85
2021-10-19T00:03:33.825Z,-31.6184,-72.0514,22.5,4.6
2021-10-18T23:58:07.930Z,18.224,-66.8398,12,3.24
2021-10-18T23:34:15.430Z,45.80266667,-122.49,-1.12,1.59
2021-10-18T23:32:11.320Z,35.6161667,-120.7513333,4.3,0.81
2021-10-18T23:27:40.549Z,36.439,-98.79366667,8.32,1.6
2021-10-18T23:15:24.350Z,35.0476667,-117.6646667,-0.82,1.48
2021-10-18T23:13:28.540Z,38.5301667,-119.4125,2.79,1.51
2021-10-18T23:08:33.470Z,39.4276667,-110.3041667,-1.6,1.37
2021-10-18T23:02:05.993Z,59.4248,-155.5474,4.6,2.1
2021-10-18T22:50:15.980Z,45.36566667,-121.7026667,2.65,0.55
2021-10-18T22:47:43.670Z,36.1563333,-120.1311667,10.08,1.88
2021-10-18T22:44:33.959Z,38.0981,-118.9667,6.6,1.4
2021-10-18T22:42:07.320Z,38.1118333,-118.9455,13.15,1.74
2021-10-18T22:35:18.240Z,19.19149971,-155.4750061,34.79999924,2.16000009
2021-10-18T22:31:01.945Z,15.195,-92.4522,97.57,4.2
2021-10-18T22:27:49.250Z,63.6093,-149.9303,139.5,2.1
2021-10-18T22:23:37.780Z,-45.6017,-76.9743,10,5.1
2021-10-18T22:22:47.980Z,31.70630788,-104.0176931,7.596923828,2.3
2021-10-18T22:11:35.620Z,19.2195,-155.4091667,33.65,2.75
2021-10-18T21:59:41.575Z,40.8185,-126.3132,10,3.2
2021-10-18T21:48:38.688Z,31.64624541,-104.2447701,7.416967773,2
2021-10-18T21:42:29.970Z,48.41083333,-120.3573333,-1.17,0.66
2021-10-18T21:40:47.420Z,38.8335,-122.8126667,1.69,1.69
2021-10-18T21:39:28.530Z,17.9771,-66.8391,8,2.11
2021-10-18T21:34:19.424Z,60.9466,-151.1636,64,1.8
2021-10-18T21:33:55.850Z,45.074,-111.734,-2,0.93
2021-10-18T21:32:38.118Z,60.0902,-151.7527,45.2,1.9
2021-10-18T21:24:03.680Z,37.8563333,-122.242,4.89,1.13
2021-10-18T21:15:59.700Z,38.5446667,-119.5375,5.31,2.08
2021-10-18T21:12:46.390Z,36.19483333,-97.28466667,7.82,1.85
2021-10-18T21:08:24.182Z,14.6042,-93.6789,37.51,4.2
2021-10-18T21:05:04.400Z,45.36633333,-121.702,1.07,0.11
2021-10-18T21:03:20.920Z,44.22533333,-122.7156667,-0.58,1.62
2021-10-18T20:56:25.330Z,18.7206,-67.3548,17,3.23
2021-10-18T20:55:27.970Z,45.36783333,-121.698,2.56,0.21
2021-10-18T20:48:41.730Z,36.2265,-117.894,8.08,0.86
2021-10-18T20:40:39.950Z,37.2916667,-120.0248333,20.24,2.48
2021-10-18T20:36:45.020Z,46.20366667,-122.184,3.57,0.1
2021-10-18T20:35:08.980Z,36.8905,-121.609,-0.13,1.75
2021-10-18T20:28:59.770Z,38.82,-122.851,1.93,0.3
2021-10-18T20:25:14.060Z,39.431,-110.318,-1.24,1.95
2021-10-18T20:10:34.010Z,39.4343333,-110.3398333,-2.01,1.65
2021-10-18T19:56:40.950Z,39.4385,-110.3371667,-3.41,1.03
2021-10-18T19:49:19.910Z,35.8628333,-117.6618333,10.46,0.35
2021-10-18T19:47:15.157Z,-34.3652,-14.815,10,4.7
2021-10-18T19:47:10.230Z,46.45216667,-122.2688333,13.61,0.74
2021-10-18T19:44:40.400Z,35.8638333,-117.667,9.61,0.98
2021-10-18T19:40:59.270Z,45.3655,-121.7021667,1.1,0.11
2021-10-18T19:40:05.580Z,61.1365,-150.7389,15.5,2.1
2021-10-18T19:35:36.050Z,38.8279991,-122.8048325,1.93,0.33
2021-10-18T19:34:33.620Z,34.1195,-117.485,4.92,1.13
2021-10-18T19:31:44.900Z,33.1343333,-117.1566667,-0.2,1.24
2021-10-18T19:27:59.290Z,61.5317,-151.9938,11.2,1.5
2021-10-18T19:27:55.590Z,39.431,-110.3196667,-1.43,1.78
2021-10-18T19:20:03.045Z,61.2103,-151.8969,18,1.8
2021-10-18T19:18:00.530Z,46.0085,-112.4596667,-2,1.62
2021-10-18T19:11:52.513Z,60.1109,-140.6239,2.8,2.3
2021-10-18T18:58:38.200Z,19.23416667,-155.4106667,33.05,2.04
2021-10-18T18:58:34.859Z,60.1445,-141.6964,12.2,1.2
2021-10-18T18:57:38.704Z,59.8447,-152.8363,97.6,2.5
2021-10-18T18:40:52.920Z,61.5284,-150.9954,63,2.2
2021-10-18T18:39:22.032Z,63.4881,-151.1665,8.1,2.1
2021-10-18T18:37:42.600Z,39.4256667,-110.306,-1.42,1.91
2021-10-18T18:32:15.736Z,-45.6834,-77.0966,10,4.7
2021-10-18T18:30:00.330Z,38.7941667,-122.763,0.69,1.54
2021-10-18T18:29:49.410Z,38.7948341,-122.7636642,0.65,1.08
2021-10-18T18:26:55.590Z,45.35833333,-121.71,2.49,-0.49
2021-10-18T18:15:45.123Z,61.7119,-148.3763,12.3,1.9
2021-10-18T18:15:22.964Z,38.1709,-117.8151,7.6,1.8
2021-10-18T18:12:52.790Z,19.2145,-155.405,32.84,2.9
2021-10-18T18:10:21.638Z,16.0893,-98.2244,10,4.3
2021-10-18T18:05:26.920Z,38.7893333,-122.7981667,1.22,0.09
2021-10-18T18:05:14.500Z,19.0720005,-155.4754944,38.84999847,2.27999997
2021-10-18T18:04:02.690Z,38.8078333,-122.7963333,3.55,0.05
2021-10-18T18:01:47.492Z,-13.9681,165.8007,10,4.6
2021-10-18T17:59:48.093Z,-23.4314,172.3768,10,4.4
2021-10-18T17:45:37.680Z,33.9688333,-117.233,12.49,2.21
2021-10-18T17:26:48.890Z,45.36133333,-121.7033333,0.41,-0.67
2021-10-18T17:23:41.030Z,60.5185,-152.8806667,7.01,-0.63
2021-10-18T17:23:21.490Z,39.4166667,-110.3043333,-1.09,1.04
2021-10-18T17:16:25.820Z,45.37116667,-121.705,2.67,0.28
2021-10-18T17:16:21.039Z,34.3965,-96.87966667,0,1.45
2021-10-18T17:15:33.050Z,44.5001667,-110.5453333,4.76,0.46
2021-10-18T17:14:39.180Z,49.41033333,-120.5063333,-0.37,1.77
2021-10-18T17:14:30.550Z,45.3615,-121.702,0.4,-0.61
2021-10-18T17:11:06.990Z,37.615,-119.0743333,1.23,0.82
2021-10-18T17:10:56.914Z,59.6928,-152.3284,73.8,1.8
2021-10-18T17:10:40.860Z,39.4236667,-110.2995,-1.96,1.41
2021-10-18T17:07:38.920Z,45.36216667,-121.7016667,1.14,0.12
2021-10-18T17:03:41.650Z,38.7928333,-122.7638333,0.99,0.19
2021-10-18T16:55:39.540Z,53.81533333,-166.7656667,3.02,0.9
2021-10-18T16:45:58.620Z,46.323,-122.2301667,3.82,0.26
2021-10-18T16:41:41.680Z,36.0475,-117.713,2.22,0.53
2021-10-18T16:40:16.700Z,45.36833333,-121.7013333,2.34,1.08
2021-10-18T16:38:44.440Z,35.6811667,-117.4731667,4.56,1.07
2021-10-18T16:38:39.740Z,45.36366667,-121.7011667,1.15,0.19
2021-10-18T16:37:01.090Z,46.84433333,-121.7648333,1.17,0.2
2021-10-18T16:30:11.220Z,39.4251667,-110.3076667,-1.62,1.75
2021-10-18T16:28:34.370Z,44.498,-110.5435,4.84,1.36
2021-10-18T16:18:55.301Z,-5.5031,147.0667,206.36,4.3
2021-10-18T16:17:47.719Z,39.212,-120.0824,8.5,0.2
2021-10-18T16:16:30.640Z,44.4998333,-110.5523333,5.79,0.76
2021-10-18T16:13:11.622Z,67.2893,-156.5556,0,2
2021-10-18T16:07:47.820Z,38.8088333,-122.7733333,0.43,0.48
2021-10-18T16:03:57.840Z,39.4378333,-110.3201667,-2.23,1.4
2021-10-18T16:01:31.420Z,35.7023333,-117.5593333,2.69,1.05
2021-10-18T16:00:36.050Z,39.4256667,-110.315,-0.97,1.3
2021-10-18T15:57:47.640Z,44.5023333,-110.5471667,4.5,1.61
2021-10-18T15:48:19.460Z,38.5525,-119.4158333,-0.52,1.66
2021-10-18T15:47:52.750Z,38.5491667,-119.5198333,4.25,1.3
2021-10-18T15:45:27.600Z,45.37066667,-121.7008333,2.62,0.15
2021-10-18T15:42:19.310Z,38.5676667,-119.4595,-0.91,1.43
2021-10-18T15:39:11.480Z,19.329,-155.1426667,4.89,1.94
2021-10-18T15:38:54.760Z,38.7809982,-122.7646637,0.45,0.36
2021-10-18T15:16:00.350Z,38.8388329,-122.8261642,1.52,1.08
2021-10-18T15:08:21.270Z,39.4288333,-110.3181667,-1.08,1.24
2021-10-18T15:04:26.350Z,45.37066667,-121.7073333,2.58,-0.4
2021-10-18T15:01:12.475Z,38.3673,-118.1603,5.5,1.2
2021-10-18T15:01:01.020Z,38.8121681,-122.8239975,2.71,0.35
2021-10-18T14:55:27.390Z,45.36933333,-121.7051667,2.43,0.2
2021-10-18T14:50:58.490Z,45.36983333,-121.7028333,2.35,1.31
2021-10-18T14:47:37.240Z,37.5428333,-121.8298333,8.62,1.62
2021-10-18T14:42:35.089Z,61.506,-150.3284,20.9,1.8
2021-10-18T14:34:50.655Z,39.2131,-120.0844,8.4,-0.1
2021-10-18T14:30:14.842Z,39.1303,-119.6205,7.4,-0.1
2021-10-18T14:29:32.276Z,62.0905,-148.9506,43.1,1.7
2021-10-18T14:12:03.739Z,63.072,-151.4639,0,2.5
2021-10-18T14:01:09.150Z,39.2166,-120.0875,8.2,0.1
2021-10-18T14:00:34.450Z,47.5605,-113.5028333,5.97,0.31
2021-10-18T14:00:23.630Z,17.9095,-66.8888,16,2.77
2021-10-18T13:45:23.980Z,18.697,-68.0025,41,3.3
2021-10-18T13:25:59.179Z,38.1713,-117.8556,9.2,0.7
2021-10-18T13:24:05.382Z,63.5698,-147.5099,0,2.1
2021-10-18T13:21:53.245Z,59.8574,-152.9844,98.8,1.8
2021-10-18T12:57:43.550Z,20.01866667,-156.065,7.1,2.68
2021-10-18T12:48:06.390Z,33.1943333,-116.3648333,12.32,0.96
2021-10-18T12:46:38.270Z,34.1358333,-117.4748333,3.65,0.93
2021-10-18T12:44:54.130Z,33.197,-116.3668333,11.66,1.02
2021-10-18T12:34:35.271Z,31.64677285,-104.2318581,7.057055664,1.9
2021-10-18T12:21:20.073Z,39.9947,-119.5839,6.3,0.4
2021-10-18T12:20:45.601Z,40.1904,-119.7972,6.3,0.5
2021-10-18T12:03:06.700Z,46.23933333,-122.1606667,7.87,-0.12
2021-10-18T11:53:46.320Z,44.73866667,-122.6523333,58.09,1.17
2021-10-18T11:46:07.484Z,64.5182,-152.3735,6.5,1.9
2021-10-18T11:33:37.270Z,38.8380013,-122.7551651,0.58,0.83
2021-10-18T11:31:04.084Z,62.2338,-149.5782,38.6,2.4
2021-10-18T11:27:13.255Z,-24.0992,-67.3258,218.89,4.5
2021-10-18T11:22:48.095Z,60.2791,-150.8783,57.2,2.2
2021-10-18T11:16:00.247Z,12.2525,-88.0722,35,4.4
2021-10-18T11:08:13.960Z,45.37083333,-121.705,2.62,0.13
2021-10-18T11:06:42.810Z,45.37216667,-121.6988333,0.91,0.24
2021-10-18T11:05:10.762Z,60.9693,-147.0567,20.3,2.3
2021-10-18T10:40:25.754Z,60.1332,-151.5451,45.9,2.1
2021-10-18T10:39:52.650Z,38.8355,-122.8013333,1.9,1.15
2021-10-18T10:39:23.534Z,64.4215,-152.6863,0,2
2021-10-18T10:37:19.760Z,38.8048325,-122.7818298,0.42,0.84
2021-10-18T10:23:17.570Z,38.5193333,-119.4081667,3.52,1.12
2021-10-18T10:17:43.000Z,45.36866667,-121.7011667,2.13,0.55
2021-10-18T10:16:29.287Z,61.6935,-149.992,42.5,2
2021-10-18T10:14:20.510Z,36.8146667,-121.5498333,6.79,2.89
2021-10-18T10:13:44.920Z,38.5316667,-119.4101667,2.08,2.58
2021-10-18T10:00:23.985Z,62.7125,-150.4355,7.4,2
2021-10-18T09:57:20.500Z,38.7980003,-122.7488327,1.63,0.61
2021-10-18T09:57:05.938Z,63.3142,-145.2551,4.4,1.5
2021-10-18T09:56:14.180Z,33.5946667,-116.8071667,7.47,0.24
2021-10-18T09:55:56.750Z,36.9943333,-113.7581667,12.9,1.49
2021-10-18T09:53:55.555Z,38.157,-118.9482,6.2,1
2021-10-18T09:51:23.600Z,37.6268333,-118.901,2.37,1.38
2021-10-18T09:45:06.480Z,36.1858333,-120.3091667,10.36,3.44
2021-10-18T09:42:15.540Z,36.196,-120.3048333,10.33,2.76
2021-10-18T09:30:42.250Z,33.56,-116.663,9.25,0.91
2021-10-18T09:30:16.160Z,38.4986667,-119.5286667,4.39,0.51
2021-10-18T09:28:40.950Z,47.8526667,-114.3015,2.5,-0.43
2021-10-18T09:23:39.140Z,37.904,-121.9765,10.45,1.64
2021-10-18T09:22:22.160Z,38.1671,-117.8939,13.3,0.8
2021-10-18T09:20:15.140Z,58.29916667,-154.9878333,3.39,0.68
2021-10-18T09:12:47.661Z,-28.4886,-62.8535,611.46,4.1
2021-10-18T09:06:32.500Z,59.357,-153.4358333,-1.2,1.05
2021-10-18T09:02:58.835Z,38.1504,-117.8961,9.3,1.2
2021-10-18T08:56:34.970Z,19.904,-156.8335,7.46,3.64
2021-10-18T08:42:58.350Z,39.4301667,-110.313,-1.23,1.48
2021-10-18T08:39:17.301Z,38.1191,-118.9465,10.1,1.4
2021-10-18T08:39:03.101Z,63.5288,-150.7012,3.9,1.4
2021-10-18T08:38:46.090Z,35.5095,-118.3928333,4.39,1.06
2021-10-18T08:36:26.510Z,19.24900055,-155.3846741,34.18000031,1.86000001
2021-10-18T08:28:33.980Z,19.15683333,-155.5018333,32.33,2.68
2021-10-18T08:27:09.090Z,18.0778,-66.7695,13,1.66
2021-10-18T08:25:59.485Z,62.8972,-150.8813,92,2.1
2021-10-18T08:24:31.711Z,54.0003,158.6353,171.06,5.3
2021-10-18T08:23:25.186Z,61.5129,-149.9001,40.1,1.7
2021-10-18T08:17:38.690Z,38.8366661,-122.8358307,1.92,0.92
2021-10-18T08:14:52.179Z,59.606,-152.3937,70.6,2.3
2021-10-18T08:14:19.050Z,18.789,-67.2523,12,3.25
2021-10-18T08:13:53.720Z,36.5805,-121.1808333,4.67,2.16
2021-10-18T08:08:29.245Z,31.55961406,-104.1513886,6.157275391,3.2
2021-10-18T08:07:22.450Z,31.55776587,-104.1535275,7.494091797,3.5
2021-10-18T08:03:47.950Z,38.7983322,-122.7860031,-0.87,1.43
2021-10-18T08:01:38.129Z,27.9554,85.8716,10,4.3
2021-10-18T07:57:19.800Z,37.9645,-122.0485,12.03,1.1
2021-10-18T07:54:53.340Z,46.6278333,-111.5781667,-3.17,1.19
2021-10-18T07:54:29.580Z,38.7986679,-122.7874985,-0.26,0.99
2021-10-18T07:43:40.190Z,45.36866667,-121.7035,0.6,-0.78
2021-10-18T07:37:41.843Z,62.2069,-150.1808,50.8,2.1
2021-10-18T07:36:12.960Z,37.0533333,-117.9296667,1.77,2.51
2021-10-18T07:35:37.369Z,65.3154,-133.4311,5.29,4.4
2021-10-18T07:34:57.480Z,37.4796667,-118.8488333,5.15,1.04
2021-10-18T07:33:41.420Z,17.8453,-66.8805,13,2.87
2021-10-18T07:26:52.398Z,-13.7397,166.9399,96.48,6.1
2021-10-18T07:26:36.014Z,-17.1815,-70.5431,130.71,4
2021-10-18T07:24:58.720Z,38.8230019,-122.810997,2.28,0.99
2021-10-18T07:23:14.520Z,38.8116667,-122.7966667,2.36,0.4
2021-10-18T07:21:37.565Z,62.9035,-148.3297,8.6,2.1
2021-10-18T07:20:03.752Z,37.0431,-117.9246,4.2,1.3
2021-10-18T07:14:47.700Z,38.8376667,-122.7548333,0.79,0.17
2021-10-18T07:13:08.450Z,46.24,-122.1623333,5.85,0.16
2021-10-18T07:12:27.250Z,38.8355,-122.7556667,0.4,0.79
2021-10-18T07:11:20.170Z,34.0005,-116.9056667,17.91,1.08
2021-10-18T07:09:59.750Z,38.8351667,-122.7536667,0.53,2.03
2021-10-18T07:09:41.580Z,33.7103333,-116.7546667,16.96,0.87
2021-10-18T07:05:51.417Z,66.1677,-150.0259,0,1.7
2021-10-18T07:03:50.417Z,2.7512,128.0686,161.75,4.7
2021-10-18T06:56:55.190Z,19.17833328,-155.4734955,34.27000046,2.0999999
2021-10-18T06:43:07.640Z,19.19400024,-155.4839935,29.87000084,1.98000002
2021-10-18T06:38:09.570Z,36.0276667,-117.7748333,2.02,0.71
2021-10-18T06:33:40.665Z,60.0544,-140.1774,9.4,2.6
2021-10-18T06:31:37.290Z,44.3251667,-115.2055,14.99,2.33
2021-10-18T06:26:15.630Z,19.163,-155.4915,30.58,1.48
2021-10-18T06:24:16.346Z,-25.5621,-179.9818,498.5,4.8
2021-10-18T06:23:24.420Z,45.3715,-121.7033333,2.77,0.07
2021-10-18T06:12:36.586Z,38.1827,-117.7797,5.8,0.7
2021-10-18T06:00:54.090Z,38.7983322,-122.7521667,1.52,0.86
2021-10-18T05:58:40.740Z,38.543,-119.4136667,1.97,1.53
2021-10-18T05:58:38.851Z,62.9052,-148.4269,14.6,1.7
2021-10-18T05:57:06.370Z,34.1268333,-117.4745,4.08,0.96
2021-10-18T05:56:04.910Z,33.1935,-115.5398333,3.62,1.46
2021-10-18T05:52:05.750Z,48.23083333,-121.6671667,12.62,0.73
2021-10-18T05:49:18.230Z,24.2087,121.6783,35.61,4.8
2021-10-18T05:48:52.568Z,61.7364,-150.8533,58,1.8
2021-10-18T05:47:57.030Z,33.1181667,-116.0348333,9.92,0.93
2021-10-18T05:44:37.120Z,36.5676667,-121.1538333,7.55,1.19
2021-10-18T05:34:58.350Z,19.1755,-155.507,36.57,3.15
2021-10-18T05:32:59.609Z,35.14166667,-95.37566667,6.64,1.83
2021-10-18T05:29:17.980Z,34.1241667,-117.4781667,4.68,1.22
2021-10-18T05:17:25.600Z,38.8101667,-122.7945,1.24,0.31
2021-10-18T05:16:22.670Z,35.857,-117.6796667,7.19,1
2021-10-18T05:03:36.830Z,36.2263333,-117.8951667,8.36,1.05
2021-10-18T04:55:23.123Z,38.1369,-117.8864,7.3,1.6
2021-10-18T04:51:28.460Z,36.232,-117.8975,7.29,1.4
2021-10-18T04:48:14.170Z,38.8133316,-122.8150024,2.75,0.87
2021-10-18T04:39:30.540Z,45.366,-121.7081667,3.12,0.36
2021-10-18T04:37:07.220Z,36.1225,-117.9041667,1.86,1.23
2021-10-18T04:34:26.620Z,45.36566667,-121.7026667,2.55,1.09
2021-10-18T04:29:09.370Z,19.21899986,-155.4118347,32.75,2.36
2021-10-18T04:14:41.489Z,31.70739361,-104.0352,8.033959961,2.6
2021-10-18T04:11:48.490Z,17.9085,-66.8526,14,2.55
2021-10-18T04:08:08.060Z,19.17983246,-155.4773407,33.75999832,2.23
2021-10-18T03:58:44.200Z,33.2873333,-116.0923333,8.65,2.29
2021-10-18T03:53:57.040Z,38.8253326,-122.7990036,1.66,0.84
2021-10-18T03:48:06.540Z,45.3685,-121.7023333,2.58,0.41
2021-10-18T03:43:09.850Z,45.37283333,-121.7015,1.26,0.13
2021-10-18T03:42:28.248Z,61.4687,-150.984,45.6,1.5
2021-10-18T03:41:46.400Z,46.90866667,-121.7881667,0.52,0.28
2021-10-18T03:29:17.290Z,18.0241,-66.7706,13,2.12
2021-10-18T03:21:59.830Z,45.36483333,-121.7013333,1.09,0.13
2021-10-18T03:13:45.110Z,35.7951667,-117.6208333,6.33,0.47
2021-10-18T03:12:23.890Z,38.7598343,-122.7285004,1.8,0.61
2021-10-18T03:11:39.950Z,19.21050072,-155.4298401,33.40999985,1.96000004
2021-10-18T03:09:29.770Z,45.362,-121.7033333,2.85,0.82
2021-10-18T03:04:40.940Z,45.36866667,-121.7063333,2.29,0.66
2021-10-18T03:03:47.570Z,33.4605,-116.5765,10.34,0.81
2021-10-18T03:03:20.540Z,45.37016667,-121.7045,2.44,0.12
2021-10-18T02:57:55.230Z,45.35516667,-121.698,0.83,0.13
2021-10-18T02:55:57.680Z,19.15049934,-155.4843292,33.25999832,1.83000004
2021-10-18T02:55:15.900Z,45.36483333,-121.7036667,2.18,0.8
2021-10-18T02:55:11.600Z,45.36583333,-121.6988333,1.2,0.47
2021-10-18T02:51:29.514Z,-20.176,-70.5755,24.69,4
2021-10-18T02:50:22.750Z,45.36983333,-121.7061667,2.39,0.11
2021-10-18T02:48:53.080Z,45.368,-121.7021667,2.4,0.9
2021-10-18T02:48:42.310Z,19.1146,-66.5351,22,3.55
2021-10-18T02:48:02.270Z,45.368,-121.7043333,2.38,1.75
2021-10-18T02:42:18.020Z,46.9756667,-113.0238333,11.37,1.13
2021-10-18T02:42:00.460Z,45.36583333,-121.7021667,2.4,2.49
2021-10-18T02:21:48.070Z,19.17733383,-155.5133362,34.45000076,2.01999998
2021-10-18T02:06:06.670Z,19.18149948,-155.4795074,37.79000092,2.03999996
2021-10-18T02:03:33.260Z,33.4681667,-116.581,11.38,0.58
2021-10-18T02:02:12.950Z,19.15733337,-155.494339,33.90999985,2.3900001
2021-10-18T02:01:23.524Z,38.2605,141.5006,73.92,4.6
2021-10-18T01:57:08.040Z,37.5331667,-118.8958333,2.27,0.86
2021-10-18T01:53:46.396Z,38.3696,-118.1575,5.9,1
2021-10-18T01:48:32.101Z,38.3719,-118.1524,7.4,0.7
2021-10-18T01:40:36.480Z,36.0056667,-117.8031667,1.95,0.78
2021-10-18T01:34:47.741Z,56.3041,-156.6187,16.6,3
2021-10-18T01:32:26.336Z,38.3572,-118.1745,0,0.6
2021-10-18T01:27:10.620Z,19.1621666,-155.4858398,29.70000076,1.80999994
2021-10-18T01:23:48.374Z,61.7105,-156.0386,0,2.2
2021-10-18T01:00:01.470Z,34.639,-118.575,10.25,1.26
2021-10-18T00:51:27.680Z,45.369,-121.7038333,2.92,0.42
2021-10-18T00:48:59.479Z,-9.6355,118.1749,10,4.3
2021-10-18T00:43:16.120Z,38.5488333,-119.5225,4.4,1.81
2021-10-18T00:41:49.100Z,36.2098333,-117.856,4.61,2.51
2021-10-18T00:37:01.344Z,29.2739,104.0985,10,4.5
2021-10-18T00:35:54.042Z,1.3105,127.97,122.9,4.6
2021-10-18T00:27:33.841Z,31.65633444,-104.5642811,6.979931641,2.9
2021-10-18T00:22:54.730Z,58.14566667,-154.5348333,15.63,0.77
2021-10-18T00:18:07.541Z,38.1377,-117.9849,11.4,1.1
2021-10-18T00:13:22.020Z,38.7593346,-122.7166672,1.44,0.66
2021-10-17T23:49:47.030Z,36.207,-117.8583333,4.38,1.76
2021-10-17T23:41:45.640Z,47.91366667,-121.563,3.27,1.15
2021-10-17T23:26:32.998Z,16.7212,-93.9254,113.09,4.4
2021-10-17T23:25:27.450Z,35.0318333,-117.6755,-0.84,1.69
2021-10-17T23:24:44.190Z,38.7503333,-122.4028333,3.9,1.78
2021-10-17T23:18:39.830Z,35.8605,-117.689,7.05,0.75
2021-10-17T23:18:37.510Z,38.1341,-117.9848,9.7,1.2
2021-10-17T23:16:38.570Z,19.18233299,-155.486496,35,2.21000004
2021-10-17T23:11:27.360Z,19.19283295,-155.4376678,31.79999924,2.02999997
2021-10-17T23:05:47.030Z,33.5206667,-116.521,13.81,0.91
2021-10-17T23:00:39.724Z,60.5927,-150.7243,36.3,1.9
